SF_Id,Name,Field,Before,After,Source,Timestamp,Action,Note
a01WR00001Lmr8jYAB,Mesa_MDU_Dobson Ranch Condos,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a02WR00000amKGYYA2,TX0807-FB01360236A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKGZYA2,TX0807-FB01630263A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKGaYAM,TX0807-FB01640164A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKGbYAM,TX0807-FB01630163A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKGcYAM,TX0807-FB01620162A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKGdYAM,TX0807-FB01650165A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKGeYAM,TX0807-FB01650265A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKGfYAM,TX0807-FB01660266A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKGgYAM,TX0807-FB01670267A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKGhYAM,TX0807-FB01680268A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKGiYAM,TX0807-FB01700270A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKGjYAM,TX0807-FB01710271A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKGkYAM,TX0807-FB01690269A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKGlYAM,TX0807-FB01660166A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKGmYAM,TX0807-FB01670167A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKGnYAM,TX0807-FB01680168A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKGoYAM,TX0807-FB01540154A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKGpYAM,TX0807-FB01470147A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKGqYAM,TX0807-FB01520152A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKGrYAM,TX0807-FB01390139A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKGsYAM,TX0807-FB01410141A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKGtYAM,TX0807-FB01460146A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKGuYAM,TX0807-FB01480148A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKGvYAM,TX0807-FB01450145A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKGwYAM,TX0807-FB01360136A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKGxYAM,TX0807-FB01370137A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKGyYAM,TX0807-FB01380138A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKGzYAM,TX0807-FB01400140A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKH0YAM,TX0807-FB01420142A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKH1YAM,TX0807-FB01430143A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKH2YAM,TX0807-FB01440144A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKH3YAM,TX0807-FB01500150A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKH4YAM,TX0807-FB01510151A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKH5YAM,TX0807-FB01530153A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKH6YAM,TX0807-FB01550155A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKH7YAM,TX0807-FB01560156A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKH8YAM,TX0807-FB01570157A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKH9YAM,TX0807-FB01340134A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKHAYA2,TX0807-FB01490149A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKHBYA2,TX0807-FB01350135A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKHCYA2,TX0807-FB01600160A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKHDYA2,TX0807-FB01580158A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKHEYA2,TX0807-FB01610161A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKHFYA2,TX0807-FB01590159A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKHGYA2,TX0807-FB01300230A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKHHYA2,TX0807-FB01290229A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKHIYA2,TX0807-FB01310231A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKHJYA2,TX0807-FB01280228A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKHKYA2,TX0807-FB01100210A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKHLYA2,TX0807-FB01220222A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKHMYA2,TX0807-FB01960196A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKHNYA2,TX0807-FB01080208A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKHOYA2,TX0807-FB01130213A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKHPYA2,TX0807-FB01250225A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKHQYA2,TX0807-FB01150215A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKKfYAM,TX0807-FB01970197A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKKgYAM,TX0807-FB01980198A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKKhYAM,TX0807-FB01000200A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKKiYAM,TX0807-FB01010201A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKKjYAM,TX0807-FB01030203A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKKkYAM,TX0807-FB01040204A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKKlYAM,TX0807-FB01070207A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKKmYAM,TX0807-FB01090209A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKKnYAM,TX0807-FB01110211A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKKoYAM,TX0807-FB01120212A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKKpYAM,TX0807-FB01140214A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKKqYAM,TX0807-FB01160216A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKKrYAM,TX0807-FB01170217A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKKsYAM,TX0807-FB01180218A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKKtYAM,TX0807-FB01190219A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKKuYAM,TX0807-FB01200220A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKKvYAM,TX0807-FB01210221A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKKwYAM,TX0807-FB01230223A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKKxYAM,TX0807-FB01240224A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKKyYAM,TX0807-FB01260226A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKKzYAM,TX0807-FB01270227A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKL0YAM,TX0807-FB01060206A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKL1YAM,TX0807-FB01020202A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKL2YAM,TX0807-FB01950195A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKL3YAM,TX0807-FB01050205A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKL4YAM,TX0807-FB01990199A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKL5YAM,TX0807-FB01990300A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Georgetown_MDU_Retreat at Wolf Ranch'); from Vetro sync"
a02WR00000amKL6YAM,CA1001-012000280A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('bus', '780 SANTA VICTORIA SOLANA BEACH CA'); from Vetro sync"
a02WR00000amKL7YAM,CA1001-002000282A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('bus', '432 N CEDROS AVE SOLANA BEACH CA'); from Vetro sync"
a02WR00000amKL8YAM,CA1001-002000281A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('bus', '426 N CEDROS AVE SOLANA BEACH CA'); from Vetro sync"
a02WR00000amKL9YAM,CA1001-002000275A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('bus', '136 E CLIFF ST SOLANA BEACH CA'); from Vetro sync"
a02WR00000amKLAYA2,CA1001-002000270A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('bus', '134 N CEDROS AVE SOLANA BEACH CA'); from Vetro sync"
a02WR00000amKLBYA2,CA1001-002000274A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('bus', '130 N RIOS AVE SOLANA BEACH CA'); from Vetro sync"
a02WR00000amKLCYA2,CA1001-002000276A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('bus', '128 E CLIFF ST SOLANA BEACH CA'); from Vetro sync"
a02WR00000amKLDYA2,CA1001-002000273A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('bus', '414 N CEDROS AVE SOLANA BEACH CA'); from Vetro sync"
a02WR00000amKLEYA2,CA1001-002000277A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('bus', '124 E CLIFF ST SOLANA BEACH CA'); from Vetro sync"
a02WR00000amKLFYA2,CA1001-002000284A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('bus', '120 E CLIFF ST SOLANA BEACH CA'); from Vetro sync"
a02WR00000amKLGYA2,CA1001-002000269A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('bus', '412 N CEDROS AVE SOLANA BEACH CA'); from Vetro sync"
a02WR00000amKLHYA2,CA1001-002000271A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('bus', '406 N CEDROS AVE SOLANA BEACH CA'); from Vetro sync"
a02WR00000amKLIYA2,CA1001-002000268A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('bus', '404 N CEDROS AVE SOLANA BEACH CA'); from Vetro sync"
a02WR00000amKLJYA2,CA1001-002000285A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('bus', '432 N CEDROS AVE SOLANA BEACH CA'); from Vetro sync"
a02WR00000amKLKYA2,CA1001-002000279A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('bus', '420 N CEDROS AVE SOLANA BEACH CA'); from Vetro sync"
a02WR00000amKLLYA2,CA1001-002000280A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('bus', '420 N CEDROS AVE SOLANA BEACH CA'); from Vetro sync"
a02WR00000amKLMYA2,CA1001-002000283A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('bus', '420 N CEDROS AVE SOLANA BEACH CA'); from Vetro sync"
a02WR00000amKLNYA2,CA1001-002000278A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('bus', '124 E CLIFF ST SOLANA BEACH CA'); from Vetro sync"
a02WR00000amKLOYA2,CA1001-002000272A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('bus', '124 E CLIFF ST SOLANA BEACH CA'); from Vetro sync"
a02WR00000amKLPYA2,NE0106-018000122A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Omaha_MDU_4402 N 60th Ave'); from Vetro sync"
a02WR00000amKLQYA2,NE0106-018000076A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Omaha_MDU_4402 N 60th Ave'); from Vetro sync"
a02WR00000amKLRYA2,NE0106-018000206A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Omaha_MDU_4402 N 60th Ave'); from Vetro sync"
a02WR00000amKLSYA2,NE0106-018000018A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Omaha_MDU_4402 N 60th Ave'); from Vetro sync"
a02WR00000amKLTYA2,NE0106-018000124A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Omaha_MDU_4402 N 60th Ave'); from Vetro sync"
a02WR00000amKLUYA2,NE0106-018000185A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('agreement', 'Omaha_MDU_4402 N 60th Ave'); from Vetro sync"
a02WR00000amKLVYA2,CA1001-016001035A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('bus', '512 VIA DE LA VALLE SOLANA BEACH CA'); from Vetro sync"
a02WR00000amKLWYA2,CA1001-016000388A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('bus', '514 VIA DE LA VALLE SOLANA BEACH CA'); from Vetro sync"
a02WR00000amKLXYA2,CA1001-016001039A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('bus', '514 VIA DE LA VALLE SOLANA BEACH CA'); from Vetro sync"
a02WR00000amKLYYA2,CA1001-016001025A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('bus', '512 VIA DE LA VALLE SOLANA BEACH CA'); from Vetro sync"
a02WR00000amKLZYA2,CA1001-016001026A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('bus', '512 VIA DE LA VALLE SOLANA BEACH CA'); from Vetro sync"
a02WR00000amKLaYAM,CA1001-016001027A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('bus', '512 VIA DE LA VALLE SOLANA BEACH CA'); from Vetro sync"
a02WR00000amKLbYAM,CA1001-016001029A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('bus', '512 VIA DE LA VALLE SOLANA BEACH CA'); from Vetro sync"
a02WR00000amKLcYAM,CA1001-016001030A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('bus', '512 VIA DE LA VALLE SOLANA BEACH CA'); from Vetro sync"
a02WR00000amKLdYAM,CA1001-016001031A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('bus', '512 VIA DE LA VALLE SOLANA BEACH CA'); from Vetro sync"
a02WR00000amKLeYAM,CA1001-016001032A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('bus', '512 VIA DE LA VALLE SOLANA BEACH CA'); from Vetro sync"
a02WR00000amKLfYAM,CA1001-016001042A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('bus', '514 VIA DE LA VALLE SOLANA BEACH CA'); from Vetro sync"
a02WR00000amKLgYAM,CA1001-016001043A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('bus', '514 VIA DE LA VALLE SOLANA BEACH CA'); from Vetro sync"
a02WR00000amKLhYAM,CA1001-016001046A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('bus', '514 VIA DE LA VALLE SOLANA BEACH CA'); from Vetro sync"
a02WR00000amKLiYAM,CA1001-016001047A,(created),,Unit created,sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,"parent_key=('bus', '514 VIA DE LA VALLE SOLANA BEACH CA'); from Vetro sync"
